"Points:0","Points:1","Points:2"
0.51844,0.081044,0
0.51978,0.079533,0
0.51838,0.081224,0
0.51981,0.079596,0
0.51985,0.079658,0
0.51989,0.079721,0
0.51993,0.079783,0
0.51997,0.079846,0
0.52,0.079908,0
0.52004,0.079971,0
0.52008,0.080033,0
0.52012,0.080096,0
0.52016,0.080158,0
0.5202,0.080221,0
0.52023,0.080283,0
0.52027,0.080346,0
0.52031,0.080408,0
0.52035,0.080471,0
0.52039,0.080533,0
0.52042,0.080596,0
0.52046,0.080658,0
0.5205,0.080721,0
0.52054,0.080784,0
0.52058,0.080846,0
0.52062,0.080909,0
0.52065,0.080971,0
0.52069,0.081034,0
0.52073,0.081096,0
0.52077,0.081159,0
0.52081,0.081221,0
0.54549,0.0088149,0
0.54536,0.0081435,0
0.54523,0.0074721,0
0.5451,0.0068008,0
0.54496,0.0061294,0
0.54483,0.005458,0
0.50221,0.041704,0
0.50923,0.068794,0
0.50921,0.068706,0
0.50864,0.069125,0
0.50838,0.068236,0
0.50805,0.069455,0
0.50757,0.067789,0
0.50886,0.083793,0
0.50896,0.083925,0
0.50906,0.084058,0
0.50916,0.084191,0
0.50927,0.084323,0
0.50937,0.084456,0
0.50947,0.084589,0
0.50957,0.084721,0
0.50967,0.084854,0
0.50977,0.084987,0
0.50987,0.085119,0
0.50997,0.085252,0
0.51007,0.085385,0
0.51017,0.085517,0
0.51708,0.0067189,0
0.5163,0.007074,0
0.51792,0.0097417,0
0.51839,0.0080255,0
0.54833,0.025012,0
0.54881,0.025277,0
0.54866,0.024426,0
0.55022,0.025291,0
0.54899,0.023839,0
0.54933,0.023253,0
0.54966,0.022666,0
0.54999,0.02208,0
0.50507,0.080525,0
0.52049,0.0086,0
0.51933,0.0090009,0
0.51861,0.0079089,0
0.51458,0.064711,0
0.51491,0.065493,0
0.51523,0.066275,0
0.52084,0.081269,0
0.52088,0.081311,0
0.52091,0.081353,0
0.52094,0.081395,0
0.52098,0.081437,0
0.52101,0.081479,0
0.52104,0.081521,0
0.52108,0.081563,0
0.52111,0.081605,0
0.52115,0.081647,0
0.52118,0.08169,0
0.52121,0.081732,0
0.52125,0.081774,0
0.52128,0.081816,0
0.52131,0.081858,0
0.52135,0.0819,0
0.52138,0.081942,0
0.52142,0.081984,0
0.52145,0.082026,0
0.52148,0.082068,0
0.52152,0.08211,0
0.51971,0.084188,0
0.52155,0.082152,0
0.51983,0.084138,0
0.52158,0.082194,0
0.51994,0.084088,0
0.52162,0.082236,0
0.52006,0.084038,0
0.52165,0.082278,0
0.52018,0.083988,0
0.52169,0.08232,0
0.52029,0.083937,0
0.52172,0.082362,0
0.52041,0.083887,0
0.52175,0.082404,0
0.52053,0.083837,0
0.52179,0.082446,0
0.52065,0.083787,0
0.52182,0.082488,0
0.52076,0.083737,0
0.52185,0.08253,0
0.52088,0.083687,0
0.52189,0.082572,0
0.521,0.083636,0
0.52192,0.082614,0
0.52111,0.083586,0
0.52196,0.082656,0
0.52123,0.083536,0
0.52199,0.082698,0
0.52135,0.083486,0
0.52202,0.08274,0
0.52147,0.083436,0
0.52206,0.082782,0
0.52158,0.083386,0
0.52209,0.082824,0
0.5217,0.083336,0
0.52212,0.082866,0
0.52182,0.083285,0
0.52216,0.082908,0
0.52193,0.083235,0
0.52219,0.08295,0
0.52205,0.083185,0
0.52223,0.082992,0
0.52217,0.083135,0
0.52226,0.083034,0
0.52229,0.083085,0
0.52229,0.083076,0
0.54352,0.020858,0
0.52907,0.080552,0
0.52914,0.08054,0
0.52921,0.080529,0
0.52928,0.080517,0
0.52935,0.080506,0
0.52943,0.080494,0
0.5295,0.080482,0
0.52957,0.080471,0
0.52964,0.080459,0
0.52971,0.080448,0
0.52979,0.080436,0
0.52986,0.080425,0
0.52993,0.080413,0
0.53,0.080401,0
0.53007,0.08039,0
0.53015,0.080378,0
0.53022,0.080367,0
0.53029,0.080355,0
0.53036,0.080343,0
0.53043,0.080332,0
0.53051,0.08032,0
0.53058,0.080309,0
0.53065,0.080297,0
0.53072,0.080285,0
0.53079,0.080274,0
0.53087,0.080262,0
0.53094,0.080251,0
0.53101,0.080239,0
0.53108,0.080227,0
0.53115,0.080216,0
0.53123,0.080204,0
0.5313,0.080193,0
0.53137,0.080181,0
0.53144,0.08017,0
0.53151,0.080158,0
0.53158,0.080146,0
0.53166,0.080135,0
0.5056,0.073591,0
0.50544,0.073108,0
0.50513,0.074863,0
0.50461,0.073311,0
0.50378,0.073513,0
0.54568,0.071275,0
0.54569,0.071313,0
0.54569,0.07135,0
0.5457,0.071387,0
0.5457,0.071424,0
0.54232,0.073915,0
0.54571,0.071462,0
0.54236,0.073924,0
0.54571,0.071499,0
0.54241,0.073932,0
0.54572,0.071536,0
0.54245,0.07394,0
0.54572,0.071573,0
0.5425,0.073948,0
0.54573,0.071611,0
0.54254,0.073956,0
0.54573,0.071648,0
0.54259,0.073964,0
0.54574,0.071685,0
0.54263,0.073972,0
0.54575,0.071723,0
0.54268,0.07398,0
0.54575,0.07176,0
0.54272,0.073988,0
0.54576,0.071797,0
0.54277,0.073996,0
0.54576,0.071834,0
0.54281,0.074004,0
0.54577,0.071872,0
0.54286,0.074012,0
0.54577,0.071909,0
0.5429,0.07402,0
0.54578,0.071946,0
0.54295,0.074028,0
0.54578,0.071983,0
0.54299,0.074036,0
0.54579,0.072021,0
0.54304,0.074044,0
0.54579,0.072058,0
0.54308,0.074052,0
0.5458,0.072095,0
0.54313,0.07406,0
0.5458,0.072133,0
0.54317,0.074068,0
0.54581,0.07217,0
0.54322,0.074076,0
0.54581,0.072207,0
0.54326,0.074084,0
0.54582,0.072244,0
0.54331,0.074092,0
0.54582,0.072282,0
0.54335,0.0741,0
0.54583,0.072319,0
0.5434,0.074108,0
0.54583,0.072356,0
0.54344,0.074116,0
0.54584,0.072393,0
0.54349,0.074125,0
0.54585,0.072431,0
0.54353,0.074133,0
0.54585,0.072468,0
0.54358,0.074141,0
0.54586,0.072505,0
0.54362,0.074149,0
0.54586,0.072543,0
0.54367,0.074157,0
0.54587,0.07258,0
0.54371,0.074165,0
0.54587,0.072617,0
0.54376,0.074173,0
0.54588,0.072654,0
0.5438,0.074181,0
0.54588,0.072692,0
0.54385,0.074189,0
0.54589,0.072729,0
0.54389,0.074197,0
0.54589,0.072766,0
0.54394,0.074205,0
0.5459,0.072803,0
0.54398,0.074213,0
0.5459,0.072841,0
0.54403,0.074221,0
0.54591,0.072878,0
0.54407,0.074229,0
0.54591,0.072915,0
0.54412,0.074237,0
0.54592,0.072953,0
0.54416,0.074245,0
0.54592,0.07299,0
0.54421,0.074253,0
0.54593,0.073027,0
0.54425,0.074261,0
0.54593,0.073064,0
0.5443,0.074269,0
0.54594,0.073102,0
0.54434,0.074277,0
0.54595,0.073139,0
0.54439,0.074285,0
0.54595,0.073176,0
0.54443,0.074293,0
0.54596,0.073213,0
0.54448,0.074301,0
0.54596,0.073251,0
0.54452,0.074309,0
0.54597,0.073288,0
0.54457,0.074317,0
0.54597,0.073325,0
0.54461,0.074326,0
0.54598,0.073363,0
0.54466,0.074334,0
0.54598,0.0734,0
0.5447,0.074342,0
0.54599,0.073437,0
0.54475,0.07435,0
0.54599,0.073474,0
0.54479,0.074358,0
0.546,0.073512,0
0.54484,0.074366,0
0.546,0.073549,0
0.54488,0.074374,0
0.54601,0.073586,0
0.54493,0.074382,0
0.54601,0.073623,0
0.54497,0.07439,0
0.54602,0.073661,0
0.54502,0.074398,0
0.54602,0.073698,0
0.54506,0.074406,0
0.54603,0.073735,0
0.54511,0.074414,0
0.54604,0.073772,0
0.54515,0.074422,0
0.54604,0.07381,0
0.5452,0.07443,0
0.54605,0.073847,0
0.54524,0.074438,0
0.54605,0.073884,0
0.54529,0.074446,0
0.54606,0.073922,0
0.54533,0.074454,0
0.54606,0.073959,0
0.54538,0.074462,0
0.54607,0.073996,0
0.54542,0.07447,0
0.54607,0.074033,0
0.54547,0.074478,0
0.54608,0.074071,0
0.54551,0.074486,0
0.54608,0.074108,0
0.54556,0.074494,0
0.54609,0.074145,0
0.5456,0.074502,0
0.54609,0.074182,0
0.54565,0.07451,0
0.5461,0.07422,0
0.54569,0.074518,0
0.5461,0.074257,0
0.54574,0.074527,0
0.54611,0.074294,0
0.54578,0.074535,0
0.54611,0.074332,0
0.54583,0.074543,0
0.54612,0.074369,0
0.54587,0.074551,0
0.54612,0.074406,0
0.54592,0.074559,0
0.54613,0.074443,0
0.54596,0.074567,0
0.54614,0.074481,0
0.54601,0.074575,0
0.54614,0.074518,0
0.54605,0.074583,0
0.54615,0.074555,0
0.5461,0.074591,0
0.54615,0.074592,0
0.54614,0.074599,0
0.49352,0.10019,0
0.49338,0.10038,0
0.49323,0.10057,0
0.49308,0.10076,0
0.49294,0.10095,0
0.49279,0.10114,0
0.49264,0.10133,0
0.49249,0.10152,0
0.52621,0.058191,0
0.52609,0.058559,0
0.52597,0.058927,0
0.52584,0.059295,0
0.52572,0.059663,0
0.5256,0.060031,0
0.52547,0.060399,0
0.52535,0.060767,0
0.40903,0.1,0
0.4097,0.1,0
0.41036,0.1,0
0.41102,0.1,0
0.41168,0.1,0
0.41235,0.1,0
0.41301,0.1,0
0.41367,0.1,0
0.41396,0.10008,0
0.41391,0.10022,0
0.41387,0.10037,0
0.41383,0.10052,0
0.41378,0.10067,0
0.41374,0.10081,0
0.41369,0.10096,0
0.41365,0.10111,0
0.4136,0.10126,0
0.41356,0.1014,0
0.41351,0.10155,0
0.41347,0.1017,0
0.41342,0.10184,0
0.41338,0.10199,0
0.41333,0.10214,0
0.41329,0.10229,0
0.41324,0.10243,0
0.4132,0.10258,0
0.41315,0.10273,0
0.41311,0.10287,0
0.41306,0.10302,0
0.41302,0.10317,0
0.41297,0.10332,0
0.41293,0.10346,0
0.50589,0.08061,0
0.50684,0.079902,0
0.50591,0.081408,0
0.50719,0.080451,0
0.50703,0.081382,0
0.50755,0.080999,0
0.48148,0.10002,0
0.48159,0.10021,0
0.4817,0.10039,0
0.48181,0.10057,0
0.48192,0.10076,0
0.48202,0.10094,0
0.48213,0.10112,0
0.48224,0.10131,0
0.48235,0.10149,0
0.48246,0.10168,0
0.48256,0.10186,0
0.4819,0.10202,0
0.48093,0.10218,0
0.47995,0.10234,0
0.50497,0.028159,0
0.42165,0.12,0
0.42193,0.12,0
0.42221,0.12,0
0.42249,0.12,0
0.42276,0.12,0
0.42304,0.12,0
0.42332,0.12,0
0.5776,0.071793,0
0.57763,0.071797,0
0.57767,0.071801,0
0.57771,0.071805,0
0.57774,0.071809,0
0.57778,0.071813,0
0.57782,0.071818,0
0.57785,0.071822,0
0.57789,0.071826,0
0.57793,0.07183,0
0.57796,0.071834,0
0.578,0.071838,0
0.57804,0.071843,0
0.57807,0.071847,0
0.57811,0.071851,0
0.57815,0.071855,0
0.57818,0.071859,0
0.57822,0.071863,0
0.57826,0.071868,0
0.57829,0.071872,0
0.57833,0.071876,0
0.57837,0.07188,0
0.5784,0.071884,0
0.57844,0.071888,0
0.57847,0.071893,0
0.57851,0.071897,0
0.57855,0.071901,0
0.52677,0.037954,0
0.51726,0.070634,0
0.51744,0.070752,0
0.51762,0.07087,0
0.51779,0.070988,0
0.51797,0.071106,0
0.51815,0.071224,0
0.51833,0.071342,0
0.51851,0.071461,0
0.51869,0.071579,0
0.51887,0.071697,0
0.51905,0.071815,0
0.51923,0.071933,0
0.54436,0.080763,0
0.54435,0.080791,0
0.54435,0.080819,0
0.54111,0.083129,0
0.54435,0.080847,0
0.54114,0.08314,0
0.54435,0.080875,0
0.54116,0.08315,0
0.54435,0.080903,0
0.54118,0.083161,0
0.54435,0.080931,0
0.54121,0.083171,0
0.54435,0.080959,0
0.54123,0.083182,0
0.54435,0.080987,0
0.54126,0.083192,0
0.54435,0.081015,0
0.54128,0.083203,0
0.54435,0.081043,0
0.54131,0.083213,0
0.54435,0.081072,0
0.54133,0.083224,0
0.54435,0.0811,0
0.54135,0.083235,0
0.54435,0.081128,0
0.54138,0.083245,0
0.54435,0.081156,0
0.5414,0.083256,0
0.54435,0.081184,0
0.54143,0.083266,0
0.54435,0.081212,0
0.54145,0.083277,0
0.54435,0.08124,0
0.54148,0.083287,0
0.54434,0.081268,0
0.5415,0.083298,0
0.54434,0.081296,0
0.54153,0.083308,0
0.54434,0.081324,0
0.54155,0.083319,0
0.54434,0.081352,0
0.54157,0.083329,0
0.54434,0.08138,0
0.5416,0.08334,0
0.54434,0.081408,0
0.54162,0.08335,0
0.54434,0.081436,0
0.54165,0.083361,0
0.54434,0.081464,0
0.54167,0.083371,0
0.54434,0.081492,0
0.5417,0.083382,0
0.54434,0.08152,0
0.54172,0.083393,0
0.54434,0.081548,0
0.54174,0.083403,0
0.54434,0.081576,0
0.54177,0.083414,0
0.54434,0.081604,0
0.54179,0.083424,0
0.54434,0.081633,0
0.54182,0.083435,0
0.54434,0.081661,0
0.54184,0.083445,0
0.54434,0.081689,0
0.54187,0.083456,0
0.54434,0.081717,0
0.54189,0.083466,0
0.54433,0.081745,0
0.54191,0.083477,0
0.54433,0.081773,0
0.54194,0.083487,0
0.54433,0.081801,0
0.54196,0.083498,0
0.54433,0.081829,0
0.54199,0.083508,0
0.54433,0.081857,0
0.54201,0.083519,0
0.54433,0.081885,0
0.54204,0.083529,0
0.54433,0.081913,0
0.54206,0.08354,0
0.54433,0.081941,0
0.54208,0.083551,0
0.54433,0.081969,0
0.54211,0.083561,0
0.54433,0.081997,0
0.54213,0.083572,0
0.54433,0.082025,0
0.54216,0.083582,0
0.54433,0.082053,0
0.54218,0.083593,0
0.54433,0.082081,0
0.54221,0.083603,0
0.54433,0.082109,0
0.54223,0.083614,0
0.54433,0.082137,0
0.54225,0.083624,0
0.54433,0.082165,0
0.54228,0.083635,0
0.54433,0.082194,0
0.5423,0.083645,0
0.54432,0.082222,0
0.54233,0.083656,0
0.54432,0.08225,0
0.54235,0.083666,0
0.54432,0.082278,0
0.54238,0.083677,0
0.54432,0.082306,0
0.5424,0.083687,0
0.54432,0.082334,0
0.54242,0.083698,0
0.54432,0.082362,0
0.54245,0.083709,0
0.54432,0.08239,0
0.54247,0.083719,0
0.54432,0.082418,0
0.5425,0.08373,0
0.54432,0.082446,0
0.54252,0.08374,0
0.54432,0.082474,0
0.54255,0.083751,0
0.54432,0.082502,0
0.54257,0.083761,0
0.54432,0.08253,0
0.54259,0.083772,0
0.54432,0.082558,0
0.54262,0.083782,0
0.54432,0.082586,0
0.54264,0.083793,0
0.54432,0.082614,0
0.54267,0.083803,0
0.54432,0.082642,0
0.54269,0.083814,0
0.54432,0.08267,0
0.54272,0.083824,0
0.54431,0.082698,0
0.54274,0.083835,0
0.54431,0.082726,0
0.54276,0.083845,0
0.54431,0.082755,0
0.54279,0.083856,0
0.54431,0.082783,0
0.54281,0.083867,0
0.54431,0.082811,0
0.54284,0.083877,0
0.54431,0.082839,0
0.54286,0.083888,0
0.54431,0.082867,0
0.54289,0.083898,0
0.54431,0.082895,0
0.54291,0.083909,0
0.54431,0.082923,0
0.54293,0.083919,0
0.54431,0.082951,0
0.54296,0.08393,0
0.54431,0.082979,0
0.54298,0.08394,0
0.54431,0.083007,0
0.54301,0.083951,0
0.54431,0.083035,0
0.54303,0.083961,0
0.54431,0.083063,0
0.54306,0.083972,0
0.54431,0.083091,0
0.54308,0.083982,0
0.54431,0.083119,0
0.5431,0.083993,0
0.54431,0.083147,0
0.54313,0.084004,0
0.5443,0.083175,0
0.54315,0.084014,0
0.5443,0.083203,0
0.54318,0.084025,0
0.5443,0.083231,0
0.5432,0.084035,0
0.5443,0.083259,0
0.54323,0.084046,0
0.5443,0.083287,0
0.54325,0.084056,0
0.5443,0.083316,0
0.54327,0.084067,0
0.5443,0.083344,0
0.5433,0.084077,0
0.5443,0.083372,0
0.54332,0.084088,0
0.5443,0.0834,0
0.54335,0.084098,0
0.5443,0.083428,0
0.54337,0.084109,0
0.5443,0.083456,0
0.5434,0.084119,0
0.5443,0.083484,0
0.54342,0.08413,0
0.5443,0.083512,0
0.54344,0.08414,0
0.5443,0.08354,0
0.54347,0.084151,0
0.5443,0.083568,0
0.54349,0.084162,0
0.5443,0.083596,0
0.54352,0.084172,0
0.5443,0.083624,0
0.54354,0.084183,0
0.54429,0.083652,0
0.54357,0.084193,0
0.54429,0.08368,0
0.54359,0.084204,0
0.54429,0.083708,0
0.54361,0.084214,0
0.54429,0.083736,0
0.54364,0.084225,0
0.54429,0.083764,0
0.54366,0.084235,0
0.54429,0.083792,0
0.54369,0.084246,0
0.54429,0.08382,0
0.54371,0.084256,0
0.54429,0.083848,0
0.54374,0.084267,0
0.54429,0.083877,0
0.54376,0.084277,0
0.54429,0.083905,0
0.54378,0.084288,0
0.54429,0.083933,0
0.54381,0.084298,0
0.54429,0.083961,0
0.54383,0.084309,0
0.54429,0.083989,0
0.54386,0.08432,0
0.54429,0.084017,0
0.54388,0.08433,0
0.54429,0.084045,0
0.54391,0.084341,0
0.54429,0.084073,0
0.54393,0.084351,0
0.54429,0.084101,0
0.54395,0.084362,0
0.54428,0.084129,0
0.54398,0.084372,0
0.54428,0.084157,0
0.544,0.084383,0
0.54428,0.084185,0
0.54403,0.084393,0
0.54428,0.084213,0
0.54405,0.084404,0
0.54428,0.084241,0
0.54408,0.084414,0
0.54428,0.084269,0
0.5441,0.084425,0
0.54428,0.084297,0
0.54412,0.084435,0
0.54428,0.084325,0
0.54415,0.084446,0
0.54428,0.084353,0
0.54417,0.084456,0
0.54428,0.084381,0
0.5442,0.084467,0
0.54428,0.084409,0
0.54422,0.084478,0
0.54428,0.084438,0
0.54425,0.084488,0
0.54428,0.084466,0
0.54427,0.084499,0
0.54428,0.084494,0
0.50676,0.099419,0
0.50684,0.099343,0
0.50664,0.099577,0
0.50685,0.099363,0
0.50653,0.099735,0
0.50687,0.099384,0
0.50641,0.099893,0
0.50688,0.099405,0
0.50629,0.10005,0
0.5069,0.099425,0
0.50617,0.10021,0
0.50692,0.099446,0
0.50605,0.10037,0
0.50693,0.099466,0
0.50594,0.10052,0
0.50695,0.099487,0
0.50582,0.10068,0
0.50697,0.099507,0
0.5057,0.10084,0
0.50698,0.099528,0
0.50558,0.101,0
0.507,0.099549,0
0.50546,0.10116,0
0.50701,0.099569,0
0.50535,0.10131,0
0.50703,0.09959,0
0.50534,0.10136,0
0.50705,0.09961,0
0.50538,0.10135,0
0.50706,0.099631,0
0.50543,0.10135,0
0.50708,0.099651,0
0.50547,0.10134,0
0.5071,0.099672,0
0.50551,0.10133,0
0.50711,0.099692,0
0.50555,0.10133,0
0.50713,0.099713,0
0.5056,0.10132,0
0.50714,0.099734,0
0.50564,0.10131,0
0.50716,0.099754,0
0.50568,0.10131,0
0.50718,0.099775,0
0.50572,0.1013,0
0.50719,0.099795,0
0.50577,0.10129,0
0.50721,0.099816,0
0.50581,0.10129,0
0.50723,0.099836,0
0.50585,0.10128,0
0.50724,0.099857,0
0.5059,0.10127,0
0.50726,0.099878,0
0.50594,0.10127,0
0.50727,0.099898,0
0.50598,0.10126,0
0.50729,0.099919,0
0.50602,0.10125,0
0.50731,0.099939,0
0.50607,0.10125,0
0.50732,0.09996,0
0.50611,0.10124,0
0.50734,0.09998,0
0.50615,0.10123,0
0.50736,0.1,0
0.50619,0.10123,0
0.50737,0.10002,0
0.50624,0.10122,0
0.50739,0.10004,0
0.50628,0.10121,0
0.5074,0.10006,0
0.50632,0.10121,0
0.50742,0.10008,0
0.50637,0.1012,0
0.50744,0.1001,0
0.50641,0.10119,0
0.50745,0.10012,0
0.50645,0.10119,0
0.50747,0.10014,0
0.50649,0.10118,0
0.50749,0.10017,0
0.50654,0.10117,0
0.5075,0.10019,0
0.50658,0.10117,0
0.50752,0.10021,0
0.50662,0.10116,0
0.50753,0.10023,0
0.50666,0.10116,0
0.50755,0.10025,0
0.50671,0.10115,0
0.50757,0.10027,0
0.50675,0.10114,0
0.50758,0.10029,0
0.50679,0.10114,0
0.5076,0.10031,0
0.50683,0.10113,0
0.50762,0.10033,0
0.50688,0.10112,0
0.50763,0.10035,0
0.50692,0.10112,0
0.50765,0.10037,0
0.50696,0.10111,0
0.50766,0.10039,0
0.50701,0.1011,0
0.50768,0.10041,0
0.50705,0.1011,0
0.5077,0.10043,0
0.50709,0.10109,0
0.50771,0.10045,0
0.50713,0.10108,0
0.50773,0.10047,0
0.50718,0.10108,0
0.50775,0.10049,0
0.50722,0.10107,0
0.50776,0.10052,0
0.50726,0.10106,0
0.50778,0.10054,0
0.5073,0.10106,0
0.50779,0.10056,0
0.50735,0.10105,0
0.50781,0.10058,0
0.50739,0.10104,0
0.50783,0.1006,0
0.50743,0.10104,0
0.50784,0.10062,0
0.50748,0.10103,0
0.50786,0.10064,0
0.50752,0.10102,0
0.50788,0.10066,0
0.50756,0.10102,0
0.50789,0.10068,0
0.5076,0.10101,0
0.50791,0.1007,0
0.50765,0.101,0
0.50792,0.10072,0
0.50769,0.101,0
0.50794,0.10074,0
0.50773,0.10099,0
0.50796,0.10076,0
0.50777,0.10098,0
0.50797,0.10078,0
0.50782,0.10098,0
0.50799,0.1008,0
0.50786,0.10097,0
0.50801,0.10082,0
0.5079,0.10097,0
0.50802,0.10084,0
0.50795,0.10096,0
0.50804,0.10086,0
0.50799,0.10095,0
0.50805,0.10089,0
0.50803,0.10095,0
0.50807,0.10091,0
0.50807,0.10094,0
0.50809,0.10093,0
0.53553,0.050301,0
0.53555,0.050287,0
0.53555,0.050556,0
0.53572,0.050414,0
0.53558,0.05081,0
0.5359,0.050541,0
0.5356,0.051064,0
0.53608,0.050668,0
0.53562,0.051318,0
0.53626,0.050795,0
0.53565,0.051572,0
0.53644,0.050922,0
0.53567,0.051827,0
0.53661,0.051049,0
0.53569,0.052081,0
0.53679,0.051177,0
0.53572,0.052335,0
0.53697,0.051304,0
0.53574,0.052589,0
0.53715,0.051431,0
0.53576,0.052843,0
0.53732,0.051558,0
0.53579,0.053097,0
0.5375,0.051685,0
0.53581,0.053352,0
0.53768,0.051812,0
0.53786,0.051939,0
0.53804,0.052066,0
0.53821,0.052193,0
0.53839,0.05232,0
0.46256,0.10561,0
0.46266,0.10564,0
0.46276,0.10567,0
0.46287,0.10571,0
0.46297,0.10574,0
0.46307,0.10578,0
0.46318,0.10581,0
0.46328,0.10584,0
0.46339,0.10588,0
0.46349,0.10591,0
0.46359,0.10595,0
0.4637,0.10598,0
0.4638,0.10602,0
0.46391,0.10605,0
0.46401,0.10608,0
0.46411,0.10612,0
0.46422,0.10615,0
0.46432,0.10619,0
0.46442,0.10622,0
0.46453,0.10626,0
0.46463,0.10629,0
0.46474,0.10632,0
0.46484,0.10636,0
0.46494,0.10639,0
0.46505,0.10643,0
0.46515,0.10646,0
0.44155,0.10012,0
0.44166,0.10028,0
0.44177,0.10045,0
0.44188,0.10061,0
0.44199,0.10077,0
0.4421,0.10094,0
0.44221,0.1011,0
0.44232,0.10127,0
0.44243,0.10143,0
0.44254,0.10159,0
0.44265,0.10176,0
0.44276,0.10192,0
0.44287,0.10209,0
0.44298,0.10225,0
0.44309,0.10241,0
0.4432,0.10258,0
0.44331,0.10274,0
0.44275,0.1029,0
0.44098,0.10305,0
0.54103,0.014287,0
0.54085,0.013812,0
0.54066,0.013336,0
0.54048,0.01286,0
0.54029,0.012384,0
0.5401,0.011909,0
0.50284,0.10171,0
0.50287,0.10169,0
0.50285,0.10174,0
0.50292,0.10169,0
0.50286,0.10176,0
0.50297,0.10168,0
0.50287,0.10178,0
0.50302,0.10167,0
0.50288,0.1018,0
0.50307,0.10167,0
0.50289,0.10183,0
0.50313,0.10166,0
0.5029,0.10185,0
0.50318,0.10165,0
0.50291,0.10187,0
0.50323,0.10165,0
0.50292,0.1019,0
0.50328,0.10164,0
0.50293,0.10192,0
0.50333,0.10163,0
0.50294,0.10194,0
0.50338,0.10162,0
0.50295,0.10196,0
0.50344,0.10162,0
0.50296,0.10199,0
0.50349,0.10161,0
0.50297,0.10201,0
0.50354,0.1016,0
0.50298,0.10203,0
0.50359,0.1016,0
0.50299,0.10205,0
0.50364,0.10159,0
0.503,0.10208,0
0.50369,0.10158,0
0.50301,0.1021,0
0.50375,0.10158,0
0.50302,0.10212,0
0.5038,0.10157,0
0.50303,0.10214,0
0.50385,0.10156,0
0.50304,0.10217,0
0.5039,0.10155,0
0.50305,0.10219,0
0.50395,0.10155,0
0.50306,0.10221,0
0.504,0.10154,0
0.50307,0.10223,0
0.50406,0.10153,0
0.50309,0.10226,0
0.50411,0.10153,0
0.5031,0.10228,0
0.50416,0.10152,0
0.50311,0.1023,0
0.50421,0.10151,0
0.50312,0.10232,0
0.50426,0.1015,0
0.50313,0.10235,0
0.50431,0.1015,0
0.50314,0.10237,0
0.50437,0.10149,0
0.50315,0.10239,0
0.50442,0.10148,0
0.50316,0.10241,0
0.50447,0.10148,0
0.50317,0.10244,0
0.50452,0.10147,0
0.50318,0.10246,0
0.50457,0.10146,0
0.50319,0.10248,0
0.50462,0.10146,0
0.5032,0.1025,0
0.50467,0.10145,0
0.50321,0.10253,0
0.50473,0.10144,0
0.50322,0.10255,0
0.50478,0.10143,0
0.50323,0.10257,0
0.50483,0.10143,0
0.50324,0.10259,0
0.50488,0.10142,0
0.50325,0.10262,0
0.50493,0.10141,0
0.50326,0.10264,0
0.50498,0.10141,0
0.50327,0.10266,0
0.50504,0.1014,0
0.50328,0.10268,0
0.50509,0.10139,0
0.50329,0.10271,0
0.50514,0.10139,0
0.5033,0.10273,0
0.50519,0.10138,0
0.50331,0.10275,0
0.50524,0.10137,0
0.50332,0.10277,0
0.50529,0.10136,0
0.50333,0.1028,0
0.50526,0.10142,0
0.50334,0.10282,0
0.50519,0.1015,0
0.50335,0.10284,0
0.50512,0.10158,0
0.50336,0.10286,0
0.50504,0.10166,0
0.50337,0.10289,0
0.50497,0.10174,0
0.50338,0.10291,0
0.5049,0.10182,0
0.50339,0.10293,0
0.50483,0.10191,0
0.5034,0.10295,0
0.50476,0.10199,0
0.50341,0.10298,0
0.50469,0.10207,0
0.50342,0.103,0
0.50461,0.10215,0
0.50343,0.10302,0
0.50454,0.10223,0
0.50344,0.10304,0
0.50447,0.10231,0
0.50345,0.10307,0
0.5044,0.10239,0
0.50346,0.10309,0
0.50433,0.10247,0
0.50347,0.10311,0
0.50425,0.10255,0
0.50348,0.10313,0
0.50418,0.10263,0
0.5035,0.10316,0
0.50411,0.10272,0
0.50351,0.10318,0
0.50404,0.1028,0
0.50352,0.1032,0
0.50397,0.10288,0
0.50353,0.10322,0
0.5039,0.10296,0
0.50354,0.10325,0
0.50382,0.10304,0
0.50355,0.10327,0
0.50375,0.10312,0
0.50356,0.10329,0
0.50368,0.1032,0
0.50357,0.10331,0
0.50361,0.10328,0
0.43346,0.1,0
0.43401,0.1,0
0.43457,0.1,0
0.43512,0.1,0
0.43568,0.1,0
0.43623,0.1,0
0.43679,0.1,0
0.43729,0.10001,0
0.43726,0.10016,0
0.43724,0.10031,0
0.43722,0.10045,0
0.43719,0.1006,0
0.43717,0.10075,0
0.43714,0.10089,0
0.43712,0.10104,0
0.43709,0.10119,0
0.43707,0.10134,0
0.43704,0.10148,0
0.43702,0.10163,0
0.43699,0.10178,0
0.43697,0.10192,0
0.43694,0.10207,0
0.43692,0.10222,0
0.43689,0.10236,0
0.43687,0.10251,0
0.43684,0.10266,0
0.43682,0.10281,0
0.43679,0.10295,0
0.43677,0.1031,0
0.43674,0.10325,0
0.47687,0.10993,0
0.47685,0.10995,0
0.47682,0.10997,0
0.47679,0.10999,0
0.47677,0.11001,0
0.47674,0.11003,0
0.47671,0.11005,0
0.47669,0.11007,0
0.47666,0.11009,0
0.47663,0.11011,0
0.47661,0.11013,0
0.47658,0.11015,0
0.47655,0.11017,0
